x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.08125286,0.21809462,0.063119315,-0.051992297,0.023797631,-0.07258338,0.022144947,0.06285567,0.26636648,0.03676837,-0.04157287,-0.12892967,-0.0032723546,0.14164977,0.16586858,0.20185275,0.15583375,-0.07363421,0.060386047,0.017869003,0.017447293,0.067254595,0.13881806,-0.07012278,0.07389137,-0.08846098,0.05025875,0.15428095,-0.1320222,0.14976716,-0.082198024,-0.17746484,-0.1949197,-0.07212055,-0.1835525,-0.045803487,-0.021152735,-0.039875805,0.117072016,-0.11523217,0.01945278,0.07837681,0.21378067,0.026330426,-0.085273206,-0.24592286,-0.22935498,-0.012819767,-0.17292768,0.075141996,-0.08383149,0.16567893,-0.06896472,0.066105686,0.17823663,-0.0061873198,-0.07400662,0.04250458,0.023060542,-0.067154884,-0.052369,-0.006762564,-0.15175885,0.0641314
0.10477376,0.20105502,0.07900459,-0.000852108,0.031082917,-0.053173304,0.056151222,0.16947673,0.1677405,0.1300193,-0.053645015,-0.11185801,-0.041106045,0.081599474,0.23654428,0.18396848,0.13259596,-0.10690415,0.12998657,0.0024508517,-0.004943788,0.025044179,0.13578913,-0.038987935,0.10899986,-0.10964531,-0.009552002,0.0797038,-0.028270364,0.11918402,-0.14750123,-0.1831556,-0.1641072,-0.15471542,-0.16568196,0.0070772925,-0.02667725,-0.0109990835,0.17016394,-0.07427353,-0.05665207,0.08692311,0.16059566,-0.045292735,-0.110506356,-0.24947006,-0.14944118,-0.099591374,-0.15943193,0.055598665,-0.12059766,0.13034678,-0.07449865,0.07490753,0.20635377,-0.042714775,-0.10252732,0.021612765,-0.0029221177,-0.059584975,-0.03471613,0.113961756,-0.14743018,0.11764182
0.107161805,0.23082894,0.055960104,-0.011713266,0.030098036,-0.06897867,0.011838876,0.08749867,0.2105541,0.08810116,-0.006305635,-0.12195116,0.0064160596,0.13323966,0.21264832,0.20904009,0.1830144,-0.05947286,0.070067294,0.029404115,0.05639839,0.07514651,0.11798668,-0.046700478,0.080597736,-0.119852126,0.006989442,0.123137936,-0.07493925,0.14451855,-0.13178486,-0.19279307,-0.18677247,-0.11651522,-0.18101996,-0.020840406,-0.02590543,-0.014092922,0.1449043,-0.07778293,-0.040389895,0.069879636,0.20658958,0.01471474,-0.108338475,-0.24391633,-0.19462335,-0.038801014,-0.16410601,0.08956161,-0.11820924,0.13690333,-0.06206423,0.080248706,0.22199807,0.008249287,-0.12516123,0.0067099505,0.029337633,-0.0487355,-0.030542493,0.016707923,-0.13474554,0.03920602
0.044709444,0.19592471,0.011030422,-0.13330305,-0.039566696,0.010381479,-0.018691778,0.09780178,0.22421022,0.019380912,0.06666132,-0.12609667,0.045243654,0.15332936,0.1940198,0.1854262,0.20767353,-0.11304003,0.0008188784,0.06952024,-0.036961794,0.096358806,0.07563087,-0.09459126,0.04411201,-0.05297774,0.122699164,0.2218428,-0.17671603,0.14414746,-0.052871525,-0.13428974,-0.27646804,-0.10637951,-0.14414835,-0.08809507,-0.07401383,0.010299373,0.18266103,-0.11526626,0.10947653,0.020346954,0.17476982,-0.019336522,-0.026302278,-0.21588308,-0.2477408,-0.09472221,-0.06714761,0.12024894,-0.085300624,0.242035,-0.026194572,0.12507969,0.24072239,0.0714427,-0.0703581,-0.05426514,0.087185726,-0.008964598,6.695092e-05,-0.034375727,-0.10134202,0.009733554
0.08338496,0.119786195,0.09144595,-0.031889558,0.036177132,-0.018785238,0.08059247,0.16438182,0.1003768,0.13663433,-0.002989173,-0.07557827,0.0019718027,0.1470432,0.2642547,0.1165739,0.101020515,-0.018498778,0.21075541,0.038619068,-0.06898403,0.070652515,0.16444352,0.04252056,0.12808067,-0.1885072,-0.028260708,0.08419149,0.010637209,0.03291501,-0.16310096,-0.13201082,-0.16485286,-0.15761638,-0.11562663,0.028539814,-0.11658853,0.02199286,0.2007131,0.022169314,-0.051260054,0.06812238,0.06819242,-0.094096184,-0.05884576,-0.21167594,-0.11184651,-0.146819,-0.0944168,0.11487357,-0.16671199,0.107497044,0.027745921,0.11594997,0.27849704,-0.030328035,-0.1978423,0.04048999,0.054710284,-0.054490447,-0.04061222,0.12590341,-0.037756324,0.061254226
0.019846238,0.187183,0.08512064,-0.030071676,-0.014338195,0.026221303,0.14102627,0.21320716,0.07658717,0.19611971,-0.080717325,-0.1359362,-0.082974076,0.041454993,0.26613176,0.11170813,0.09772644,-0.13082069,0.2535034,-0.0315845,-0.036824524,-0.033973813,0.15818746,-0.042299688,0.13955906,-0.14924878,0.016994823,0.05347859,0.09462638,0.03604471,-0.17882699,-0.16610414,-0.14306903,-0.21034425,-0.12563717,0.02788686,-0.038259745,0.012948474,0.23822215,-0.059503555,-0.097844064,0.051986266,0.07703294,-0.14916307,-0.09434086,-0.27599585,-0.048484385,-0.1840741,-0.11376953,0.034703173,-0.16821098,0.10605143,-0.08372289,0.077539414,0.19874804,-0.12275052,-0.114363074,0.026584111,-0.014650404,-0.05284661,-0.016108453,0.19649352,-0.15371943,0.18464556
0.07057393,0.22364227,0.02907708,-0.08711386,0.004641735,-0.06855941,0.014806945,0.07091115,0.21126306,0.06651078,-0.0172652,-0.121849835,0.009690023,0.15687895,0.19837487,0.1830788,0.18311857,-0.07286024,0.05730271,0.043735664,0.021309342,0.074938685,0.10566808,-0.056089103,0.038271107,-0.07737684,0.038489692,0.14173329,-0.13158983,0.15544432,-0.08665371,-0.18405867,-0.22978663,-0.09387481,-0.17155945,-0.039137483,-0.00980258,-0.011978507,0.12306053,-0.084808946,0.0045512123,0.056885324,0.19543171,0.017730907,-0.086150706,-0.24378687,-0.20444071,-0.042114973,-0.1382221,0.08077498,-0.094614685,0.15853725,-0.07170528,0.052856594,0.19210319,0.0017520618,-0.09146184,0.0287002,0.030281454,-0.062990665,-0.030715883,0.02910733,-0.13529271,0.06026259
0.111532554,0.19712189,0.12499177,0.03180261,0.06344349,-0.060287476,0.048019882,0.19510534,0.16309392,0.15611948,-0.06953156,-0.09221953,-0.08727455,0.046140514,0.23603816,0.18831836,0.10655767,-0.130193,0.18817708,-0.009835005,-0.032103598,-0.064521015,0.18313839,0.015162542,0.114012554,-0.09888351,-0.039162576,0.03111063,-0.00418365,0.11862073,-0.15566617,-0.17849803,-0.13515353,-0.15003318,-0.15374064,0.041115798,-0.021842778,-0.015882432,0.15564229,-0.080553174,-0.070720136,0.09690782,0.16504094,-0.054023027,-0.11924398,-0.24243402,-0.1265282,-0.12436181,-0.15915853,0.020973008,-0.11615807,0.12518539,-0.08245695,0.038156338,0.2046617,-0.055456877,-0.101745486,0.03387516,-0.017318308,-0.06661922,-0.07914078,0.15742636,-0.14773619,0.15205674
-0.00030446053,0.11550669,-0.057857394,-0.10836232,-0.054322362,0.03269878,0.11310455,0.131139,0.043911178,0.15748364,0.022423374,-0.07961857,0.064562924,0.2422611,0.26582494,0.085364245,0.2118258,0.0011948049,0.0836775,0.10522185,-0.064944685,0.113952026,0.043511536,-0.10166758,0.024795547,-0.1961981,0.07351386,0.1750614,-0.0549739,0.028926454,-0.1478154,-0.10619789,-0.26538807,-0.16757452,-0.07482809,0.018651612,-0.12616062,0.073437124,0.20011729,0.033887662,-0.0053294897,-0.034796655,0.052004263,-0.122009814,-0.020387292,-0.21485913,-0.12473023,-0.1462031,-0.053627968,0.16708827,-0.21015489,0.12691042,0.033577155,0.15711376,0.3256396,-0.045440078,-0.23507541,-0.059231102,0.108207256,-0.02832967,0.032374073,0.11510798,-0.0130006075,-0.017233849
0.100514315,0.24009964,0.06294547,-0.036381662,0.023072094,-0.05204296,0.015878264,0.086055726,0.16982183,0.08522247,-0.003271699,-0.100681186,0.003354296,0.1405909,0.20927264,0.19870943,0.1836107,-0.077026725,0.06514464,0.024219751,0.029480658,0.064838916,0.10179684,-0.05796486,0.093002684,-0.105303526,0.0005277917,0.1179605,-0.07967669,0.1413053,-0.11838287,-0.18014127,-0.19958156,-0.11154652,-0.16895556,-0.034756005,-0.032753468,-0.01888591,0.1365931,-0.06599456,-0.032887876,0.07269304,0.19481084,0.00074629486,-0.094335675,-0.23555714,-0.1805827,-0.046522677,-0.14343154,0.07849175,-0.091857016,0.14501807,-0.059754074,0.089809254,0.21421054,-0.0001911521,-0.11468297,0.009793951,0.045371316,-0.0648334,-0.027569652,0.03562164,-0.13127196,0.050153077
0.015816342,0.053673476,-0.011784375,-0.12045848,-0.05963254,-0.030979216,0.18839675,0.21248578,0.058832265,0.17544405,0.054772213,-0.055881977,0.08961973,0.23210858,0.2844513,0.075781986,0.2022197,0.037892178,0.17680858,0.075413525,-0.09973556,0.11347164,0.012303092,-0.09661704,0.02488605,-0.19617724,0.05839701,0.16452299,-0.009308219,-0.015185177,-0.22274274,-0.10959959,-0.30315703,-0.20101899,0.07130508,0.08077662,-0.17992008,0.12985903,0.27166358,0.07732176,-0.09972495,0.02230124,0.04982234,-0.12584162,-0.027141571,-0.19643217,-0.05946088,-0.20858496,-0.09011197,0.105388865,-0.18129271,0.0829588,0.046823185,0.16040845,0.30403593,-0.0511235,-0.22809798,-0.040926337,0.14575593,-0.024315119,0.05932198,0.13786502,-0.0010060668,0.014366634
0.10862689,0.24035108,0.107608296,-0.03161055,0.059259593,-0.101055205,-0.019609988,0.07750607,0.18624865,0.09440333,-0.079939485,-0.09827179,-0.020163834,0.09995574,0.22910163,0.19243142,0.1107492,-0.082340896,0.13677946,-0.0117762685,-0.0025293827,0.00027721748,0.14157325,-0.0033142567,0.09775144,-0.0334782,-0.04746759,0.052396387,-0.07011324,0.20146832,-0.102243006,-0.18313617,-0.14935249,-0.10166609,-0.19660842,-0.012230575,0.015497121,-0.02927953,0.09390704,-0.09004432,-0.022867858,0.06407017,0.17837518,-0.0023095012,-0.1476093,-0.24950081,-0.17604178,-0.025894403,-0.17919856,0.00066160783,-0.057737887,0.103617914,-0.09595847,-0.0349921,0.16560726,-0.06420773,-0.07381427,0.082520135,-0.019307673,-0.06637716,-0.05265701,0.10503763,-0.14059675,0.14637144
0.07754131,0.22617355,0.03511506,-0.08637613,3.693439e-05,-0.08651948,0.0005810503,0.06832542,0.22404712,0.051510658,-0.031253636,-0.13425237,-0.009745598,0.15937376,0.18353584,0.19189087,0.18070307,-0.06084615,0.083118364,0.05014527,0.024647996,0.07565114,0.109321944,-0.034602046,0.04261612,-0.05408895,0.013921376,0.1266501,-0.12479061,0.17399526,-0.09298998,-0.18926328,-0.2312566,-0.077347815,-0.19300961,-0.029797852,0.025203705,-0.03687626,0.09683457,-0.09802067,0.018571146,0.05860062,0.2175132,0.01984179,-0.10113108,-0.24807996,-0.20161867,-0.031689703,-0.12836897,0.08232041,-0.08010411,0.1511349,-0.0791989,0.036826797,0.17394286,-0.00030905008,-0.07716894,0.052581463,0.018181048,-0.060498953,-0.046366632,0.036623985,-0.13782692,0.07119758
0.11407999,0.19211774,0.1614429,0.06579897,0.08313822,-0.08487898,0.052412156,0.19690682,0.08934037,0.15939169,-0.07478124,-0.09993911,-0.08436382,0.038872473,0.26486912,0.18351401,0.082640596,-0.12924248,0.2289795,-0.038783252,-0.02467388,-0.06850582,0.17612076,0.0073579624,0.13821775,-0.087718666,-0.038873434,0.025570184,0.045163125,0.13138461,-0.14712101,-0.18601924,-0.12664121,-0.17408282,-0.14145768,0.062945955,-0.01868838,-0.018142521,0.1678555,-0.08576828,-0.05413294,0.09795071,0.121266484,-0.062163174,-0.12995768,-0.2563572,-0.11575371,-0.13669693,-0.16554934,0.020789582,-0.15538472,0.10005149,-0.063524425,0.04139174,0.22057305,-0.096995115,-0.1167891,0.0335764,-0.034308195,-0.07822323,-0.055766404,0.19887777,-0.1341626,0.16268434
0.02098167,0.13710016,0.07826611,-0.028903186,-0.039658487,0.034145527,0.16303322,0.23562002,0.0755084,0.21439478,-0.082761586,-0.11722547,-0.0730387,0.043309167,0.2702586,0.12109264,0.12317285,-0.108614266,0.25472715,-0.0005544424,-0.048066974,-0.02512014,0.14316995,-0.079105556,0.12380926,-0.15662175,0.038837455,0.06331499,0.062275723,0.009330317,-0.17647982,-0.15046835,-0.15277421,-0.19025695,-0.11719108,0.05582178,-0.008573294,0.014957612,0.22542793,-0.07258743,-0.08019638,0.037293367,0.069763236,-0.16552323,-0.09065318,-0.2701128,-0.0447917,-0.19071484,-0.10749847,0.03902661,-0.17514116,0.08586095,-0.07144123,0.09194341,0.21259126,-0.09846878,-0.14347166,-0.017277896,-0.011399746,-0.015948951,-0.022208929,0.20149067,-0.1563707,0.1701223
0.07779483,0.16635005,0.08277148,0.010169961,0.015108068,-0.020989478,0.10916945,0.20655076,0.13587338,0.17301115,-0.0792734,-0.10766739,-0.08416313,0.0294974,0.26347005,0.17131516,0.105868444,-0.14066058,0.21212707,-0.01250267,-0.026165783,-0.022354364,0.13317412,-0.034826458,0.10859538,-0.118003964,0.0030963644,0.03700514,0.04575251,0.093373895,-0.16303349,-0.16038269,-0.13627589,-0.18565887,-0.14795244,0.048324574,-0.022869527,0.010480311,0.19741309,-0.07264835,-0.08004856,0.07184407,0.12481703,-0.10226458,-0.1043427,-0.2594332,-0.093330085,-0.15105754,-0.1614294,0.03833846,-0.14422667,0.10859314,-0.08152783,0.078866094,0.21868661,-0.086177945,-0.11169422,0.006254625,-0.017508209,-0.03397423,-0.04387957,0.1821943,-0.15758085,0.16050518
0.09774773,0.22698498,0.057392437,-0.057896137,0.02658293,-0.05707568,0.012983169,0.09154904,0.20800915,0.06530841,-0.013122261,-0.10839063,0.003651719,0.14416386,0.19119965,0.2122052,0.15793772,-0.057192087,0.035837796,0.004644609,0.0104164705,0.06225137,0.12848763,-0.049155354,0.08916031,-0.08769721,0.0028817616,0.15595506,-0.113746405,0.16354342,-0.092246234,-0.17878926,-0.19644165,-0.11105102,-0.19125277,-0.06765413,-0.026843727,-0.019241214,0.12390307,-0.09477162,0.0036156112,0.05211179,0.19689609,0.015401609,-0.06375986,-0.24215084,-0.20166057,-0.059218287,-0.14648831,0.112208925,-0.09755683,0.16540568,-0.05595243,0.08495957,0.19589402,0.015165305,-0.09084755,0.03490551,0.024754554,-0.071614385,-0.02523923,-0.008289576,-0.14436716,0.06760708
0.03631279,0.13700119,0.077535905,-0.02403605,-0.025141478,0.023488032,0.14412823,0.22058623,0.067351416,0.20023452,-0.0816676,-0.108903825,-0.08589351,0.035581507,0.28858542,0.12838447,0.12533896,-0.10043234,0.25985658,-0.0049498677,-0.05735731,-0.029457808,0.14124507,-0.061012924,0.123248816,-0.1558724,0.03278739,0.05334498,0.06813137,0.03026937,-0.18405068,-0.14732271,-0.14954942,-0.19318467,-0.11126989,0.06017829,-0.046659946,0.020714505,0.22573854,-0.057655513,-0.09177452,0.05935411,0.07335365,-0.14498174,-0.07421434,-0.25962913,-0.052883267,-0.19167006,-0.11826801,0.05164987,-0.1789211,0.090128094,-0.06301248,0.096536815,0.20773165,-0.11329669,-0.13719106,-0.00285542,-0.008623421,-0.027179599,-0.012223601,0.21847707,-0.14477289,0.18340424
0.039416824,0.20655125,0.005941782,-0.11510074,-0.027821362,-0.018719673,0.0187922,0.07574272,0.21509749,0.052239724,0.030372666,-0.107206404,0.05540595,0.18706058,0.20694636,0.17860143,0.2009974,-0.07527417,0.0010580644,0.075059526,-0.0012905598,0.10509464,0.067071795,-0.097715855,0.022924593,-0.10580182,0.09602368,0.183224,-0.15167755,0.11801052,-0.081626534,-0.163598,-0.24034947,-0.10870367,-0.14821362,-0.048226118,-0.046434343,0.010546682,0.17163768,-0.09408122,0.043863636,0.03971302,0.1813196,-0.0026584268,-0.06182468,-0.23541486,-0.2208898,-0.06906766,-0.11742133,0.10332325,-0.093841195,0.19091687,-0.04480487,0.11628259,0.22918844,0.03343945,-0.09353858,-0.02737081,0.07380322,-0.026968837,-0.003826499,-0.011421025,-0.116139054,0.012042565
0.03161306,0.12833665,0.002334307,-0.101552665,-0.032436967,0.00035648607,0.11791335,0.20798685,0.08727522,0.16373447,0.00806368,-0.1005941,0.022255132,0.16161586,0.26402104,0.089845575,0.1640229,-0.058008015,0.16031647,0.0077587664,-0.0681389,0.037027143,0.090149455,-0.063027084,0.10799301,-0.1646806,0.013112865,0.07851449,0.0017925873,0.064694405,-0.18812513,-0.17408884,-0.25321603,-0.19323432,0.0026649162,0.06098475,-0.1102255,0.069814816,0.21700063,0.0030591115,-0.09974152,0.059248924,0.08127877,-0.10441589,-0.07767969,-0.22925228,-0.092216134,-0.16249007,-0.11189729,0.07346693,-0.14617819,0.100111306,-0.025242984,0.08598523,0.27842227,-0.06624949,-0.17259651,-0.035033524,0.08802669,-0.04288131,0.019773418,0.12247832,-0.07798022,0.043167643
0.10972023,0.22826299,0.034793578,-0.11043745,0.00073212385,-0.06726438,0.027274512,0.05021405,0.27026653,0.041739248,-0.025945425,-0.11189747,-0.015773773,0.13381714,0.16412413,0.20673396,0.18076998,-0.0734697,0.031050067,0.00084731914,0.008008365,0.058558825,0.14259748,-0.07319397,0.0732255,-0.08159357,0.0697982,0.1904001,-0.18113655,0.17130257,-0.052149713,-0.19963497,-0.22958076,-0.07039547,-0.16144359,-0.092980325,-0.018969,-0.043501854,0.107345045,-0.082014024,0.04426788,0.06055782,0.20409906,0.030438319,-0.055113792,-0.25646007,-0.24737072,-0.034319103,-0.1343329,0.11884627,-0.08404219,0.23037678,-0.04543972,0.069992244,0.18389733,0.0538072,-0.07469767,0.037952702,0.03761902,-0.06606603,-0.059999704,-0.04637307,-0.14312232,0.052785862
0.0554302,0.2289143,0.012885079,-0.12504524,-0.025072694,-0.026311338,0.020002369,0.030604318,0.2482734,0.032793395,0.013029,-0.12699598,0.017492965,0.1507823,0.18317255,0.19767363,0.20596062,-0.07515901,-0.0008199811,0.046767533,-0.020840645,0.09680348,0.102401525,-0.084615946,0.06415647,-0.083595395,0.078455076,0.19880834,-0.18119258,0.15038005,-0.048069358,-0.17952281,-0.24415904,-0.06886709,-0.15713805,-0.08787525,-0.021466434,-0.0149152875,0.12355912,-0.097726285,0.06882238,0.021229865,0.18157545,0.018436156,-0.03475654,-0.24150753,-0.24807936,-0.04988581,-0.11471683,0.12223108,-0.10113937,0.2153044,-0.046633005,0.10602163,0.19726641,0.037121594,-0.08369768,-0.011183858,0.065417305,-0.03371221,-0.013849258,-0.047807276,-0.131051,0.025056615
